Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,User ID
303553,20in Monitor,1,109.99,12/21/19 17:28,"975 Park St, New York City, NY 10001",19780.0
249348,Bose SoundSport Headphones,1,99.99,09/13/19 11:28,"761 River St, New York City, NY 10001",77475.0
256498,AAA Batteries (4-pack),1,2.99,09/24/19 22:06,"18 7th St, Seattle, WA 98101",65382.0
275286,Apple Airpods Headphones,1,150,10/08/19 23:33,"346 Willow St, Boston, MA 02215",70386.0
159601,AAA Batteries (4-pack),1,2.99,02/11/19 19:34,"438 Cedar St, Boston, MA 02215",46310.0
194077,AA Batteries (4-pack),3,3.84,04/11/19 09:46,"620 West St, Dallas, TX 75001",47450.0
278227,AA Batteries (4-pack),2,3.84,10/10/19 17:14,"826 Forest St, Seattle, WA 98101",71517.0
205611,Bose SoundSport Headphones,1,99.99,05/01/19 23:03,"708 Johnson St, Boston, MA 02215",4908.0
168147,27in FHD Monitor,1,149.99,03/22/19 22:30,"843 West St, New York City, NY 10001",24090.0
289447,27in 4K Gaming Monitor,1,389.99,11/02/19 17:00,"354 2nd St, Dallas, TX 75001",35939.0
212338,Lightning Charging Cable,2,14.95,06/30/19 12:12,"711 2nd St, Portland, OR 97035",6456.0
210991,Wired Headphones,1,11.99,06/17/19 14:53,"144 Johnson St, San Francisco, CA 94016",71471.0
202708,AA Batteries (4-pack),1,3.84,05/04/19 19:24,"758 North St, Los Angeles, CA 90001",64915.0
234818,AA Batteries (4-pack),1,3.84,07/23/19 09:11,"82 13th St, San Francisco, CA 94016",71222.0
161645,Lightning Charging Cable,1,14.95,02/02/19 19:59,"173 Maple St, Atlanta, GA 30301",25198.0
254442,ThinkPad Laptop,1,999.99,09/26/19 20:54,"801 1st St, San Francisco, CA 94016",78525.0
145548,iPhone,1,700,01/04/19 08:21,"695 2nd St, Austin, TX 73301",54812.0
238195,USB-C Charging Cable,1,11.95,08/09/19 10:52,"427 Wilson St, San Francisco, CA 94016",39413.0
243277,ThinkPad Laptop,1,999.99,08/22/19 12:08,"276 Spruce St, Dallas, TX 75001",32363.0
304406,Lightning Charging Cable,1,14.95,12/31/19 22:02,"723 South St, San Francisco, CA 94016",19731.0
309264,Apple Airpods Headphones,1,150,12/22/19 09:16,"918 Meadow St, San Francisco, CA 94016",76797.0
163736,AA Batteries (4-pack),1,3.84,03/22/19 20:05,"759 North St, Los Angeles, CA 90001",74268.0
275229,Lightning Charging Cable,1,14.95,10/23/19 10:21,"718 Wilson St, Seattle, WA 98101",626.0
261832,Wired Headphones,1,11.99,10/01/19 06:29,"299 Sunset St, San Francisco, CA 94016",79054.0
291061,27in FHD Monitor,1,149.99,11/21/19 18:48,"545 Meadow St, Seattle, WA 98101",6910.0
180916,27in FHD Monitor,1,149.99,04/04/19 14:54,"52 Adams St, Atlanta, GA 30301",73318.0
314912,AAA Batteries (4-pack),1,2.99,12/02/19 09:53,"629 14th St, Dallas, TX 75001",20747.0
259527,Apple Airpods Headphones,1,150.0,10/18/19 22:10,"293 Hickory St, Austin, TX 73301",38666.0
211997,Wired Headphones,1,11.99,06/23/19 10:47,"880 11th St, Dallas, TX 75001",74589.0
186204,USB-C Charging Cable,1,11.95,04/28/19 13:56,"291 Center St, Los Angeles, CA 90001",61187.0
185500,ThinkPad Laptop,1,999.99,04/01/19 17:22,"983 8th St, San Francisco, CA 94016",67062.0
258340,AA Batteries (4-pack),1,3.84,09/05/19 16:00,"572 2nd St, Portland, ME 04101",64564.0
314425,Wired Headphones,1,11.99,12/31/19 12:07,"502 River St, New York City, NY 10001",18423.0
250382,AAA Batteries (4-pack),1,2.99,09/27/19 13:22,"460 Wilson St, New York City, NY 10001",77321.0
261402,AA Batteries (4-pack),3,3.84,10/19/19 20:35,"9 Ridge St, New York City, NY 10001",46311.0
198351,Bose SoundSport Headphones,1,99.99,05/10/19 05:34,"940 1st St, Atlanta, GA 30301",22872.0
213187,27in 4K Gaming Monitor,1,389.99,06/06/19 21:14,"575 North St, San Francisco, CA 94016",72613.0
307999,AAA Batteries (4-pack),1,2.99,12/07/19 12:40,"671 West St, Los Angeles, CA 90001",27207.0
245193,34in Ultrawide Monitor,1,379.99,08/31/19 15:08,"511 Forest St, San Francisco, CA 94016",1512.0
146972,AA Batteries (4-pack),1,3.84,01/29/19 11:37,"560 Willow St, San Francisco, CA 94016",52122.0
203268,ThinkPad Laptop,1,999.99,05/30/19 21:14,"694 Jefferson St, Dallas, TX 75001",663.0
255289,AAA Batteries (4-pack),2,2.99,09/24/19 17:16,"570 5th St, Los Angeles, CA 90001",42984.0
158295,Wired Headphones,1,11.99,02/26/19 23:06,"286 Forest St, New York City, NY 10001",31574.0
144393,Macbook Pro Laptop,1,1700,01/09/19 22:50,"38 Lakeview St, San Francisco, CA 94016",25725.0
169497,20in Monitor,1,109.99,03/23/19 06:54,"485 Lakeview St, Los Angeles, CA 90001",74596.0
297180,Lightning Charging Cable,1,14.95,12/07/19 22:36,"158 South St, Los Angeles, CA 90001",36019.0
275480,Lightning Charging Cable,1,14.95,10/30/19 21:05,"943 6th St, New York City, NY 10001",66948.0
311880,Flatscreen TV,1,300,12/04/19 20:23,"451 13th St, Portland, ME 04101",33152.0
171763,20in Monitor,1,109.99,03/26/19 18:55,"113 North St, New York City, NY 10001",24341.0
258189,Lightning Charging Cable,1,14.95,09/11/19 17:38,"317 Johnson St, Los Angeles, CA 90001",10777.0
141859,AA Batteries (4-pack),1,3.84,01/24/19 06:38,"348 Jackson St, Seattle, WA 98101",1998.0
206159,AA Batteries (4-pack),2,3.84,05/31/19 14:54,"229 Lakeview St, San Francisco, CA 94016",2778.0
280028,27in 4K Gaming Monitor,1,389.99,11/30/19 15:57,"233 Church St, New York City, NY 10001",1157.0
211913,iPhone,1,700,06/25/19 13:57,"538 Ridge St, San Francisco, CA 94016",28572.0
142825,AAA Batteries (4-pack),3,2.99,01/27/19 00:59,"232 Meadow St, New York City, NY 10001",76810.0
244858,AAA Batteries (4-pack),1,2.99,08/13/19 13:23,"931 Madison St, Seattle, WA 98101",66730.0
249346,Wired Headphones,1,11.99,09/28/19 19:54,"23 2nd St, Seattle, WA 98101",52608.0
162089,Wired Headphones,1,11.99,03/07/19 12:25,"692 13th St, New York City, NY 10001",6000.0
307958,Apple Airpods Headphones,1,150,12/13/19 10:07,"953 Forest St, Seattle, WA 98101",42864.0
263611,USB-C Charging Cable,1,11.95,10/17/19 09:21,"508 9th St, Austin, TX 73301",51385.0
298039,Lightning Charging Cable,1,14.95,12/17/19 09:10,"136 Chestnut St, Austin, TX 73301",25363.0
236424,AAA Batteries (4-pack),1,2.99,07/30/19 15:59,"803 Adams St, Dallas, TX 75001",63403.0
312605,27in FHD Monitor,1,149.99,12/18/19 07:15,"131 Adams St, Seattle, WA 98101",72742.0
181872,AA Batteries (4-pack),1,3.84,04/08/19 18:15,"847 2nd St, New York City, NY 10001",43606.0
249586,AA Batteries (4-pack),5,3.84,09/30/19 16:28,"502 Cedar St, Boston, MA 02215",48042.0
188314,USB-C Charging Cable,1,11.95,04/25/19 10:03,"8 Lakeview St, San Francisco, CA 94016",78911.0
276355,Wired Headphones,1,11.99,10/13/19 20:32,"131 Pine St, San Francisco, CA 94016",73770.0
175300,Apple Airpods Headphones,1,150,03/20/19 09:06,"94 11th St, Los Angeles, CA 90001",66130.0
263703,AA Batteries (4-pack),1,3.84,10/12/19 13:42,"449 6th St, Seattle, WA 98101",9721.0
197955,AAA Batteries (4-pack),1,2.99,05/06/19 15:22,"819 Park St, New York City, NY 10001",79612.0
300714,iPhone,1,700,12/12/19 18:48,"898 Maple St, Dallas, TX 75001",21587.0
299711,Apple Airpods Headphones,1,150,12/21/19 16:00,"396 Maple St, Dallas, TX 75001",14788.0
191146,Wired Headphones,1,11.99,04/01/19 13:10,"866 9th St, San Francisco, CA 94016",64026.0
222057,USB-C Charging Cable,1,11.95,06/02/19 11:26,"452 Wilson St, Los Angeles, CA 90001",19757.0
308706,Lightning Charging Cable,1,14.95,12/24/19 15:30,"318 South St, Seattle, WA 98101",24060.0
215148,AAA Batteries (4-pack),1,2.99,06/09/19 10:09,"209 4th St, San Francisco, CA 94016",60946.0
214364,USB-C Charging Cable,1,11.95,06/17/19 20:14,"652 Madison St, Austin, TX 73301",64764.0
176155,iPhone,1,700,03/25/19 11:38,"73 11th St, Seattle, WA 98101",4164.0
221373,Vareebadd Phone,1,400,06/09/19 11:27,"163 Jefferson St, San Francisco, CA 94016",16500.0
286478,Wired Headphones,1,11.99,11/05/19 09:33,"715 Forest St, Atlanta, GA 30301",59708.0
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,User ID
174895,Flatscreen TV,1,300,03/26/19 17:56,"129 River St, Boston, MA 02215",17341.0
168748,Macbook Pro Laptop,1,1700,03/20/19 17:45,"251 Main St, Los Angeles, CA 90001",10661.0
318529,Apple Airpods Headphones,1,150,12/13/19 15:35,"946 12th St, Portland, ME 04101",23349.0
174453,Lightning Charging Cable,1,14.95,03/27/19 13:34,"161 4th St, San Francisco, CA 94016",71286.0
150487,Apple Airpods Headphones,1,150,01/18/19 02:57,"305 Jackson St, Portland, ME 04101",8546.0
277443,AAA Batteries (4-pack),1,2.99,10/01/19 20:13,"157 Park St, Portland, OR 97035",41553.0
202474,Wired Headphones,1,11.99,05/09/19 13:40,"116 Adams St, Los Angeles, CA 90001",393.0
212123,Wired Headphones,1,11.99,06/26/19 00:20,"214 River St, Los Angeles, CA 90001",37926.0
319530,27in FHD Monitor,1,149.99,12/15/19 13:14,"301 Willow St, New York City, NY 10001",71754.0
296252,Lightning Charging Cable,1,14.95,12/13/19 07:29,"399 14th St, Austin, TX 73301",58372.0
217770,AAA Batteries (4-pack),2,2.99,06/10/19 16:53,"450 5th St, Los Angeles, CA 90001",59827.0
155460,AA Batteries (4-pack),1,3.84,02/18/19 21:26,"95 Hill St, New York City, NY 10001",4877.0
271775,20in Monitor,1,109.99,10/08/19 13:44,"656 5th St, Los Angeles, CA 90001",26984.0
202280,20in Monitor,1,109.99,05/28/19 10:59,"812 South St, New York City, NY 10001",12565.0
190684,USB-C Charging Cable,1,11.95,04/11/19 23:21,"507 Pine St, San Francisco, CA 94016",66763.0
155115,34in Ultrawide Monitor,1,379.99,02/05/19 12:53,"625 Lake St, Los Angeles, CA 90001",67721.0
315285,Apple Airpods Headphones,1,150,12/27/19 09:18,"395 Cedar St, New York City, NY 10001",53036.0
151706,USB-C Charging Cable,1,11.95,02/18/19 20:58,"775 1st St, San Francisco, CA 94016",20982.0
197670,Wired Headphones,1,11.99,05/31/19 11:38,"836 Jackson St, San Francisco, CA 94016",29177.0
282244,Lightning Charging Cable,1,14.95,11/26/19 13:29,"536 Dogwood St, San Francisco, CA 94016",56162.0
251305,Wired Headphones,1,11.99,09/22/19 10:42,"609 Main St, San Francisco, CA 94016",15588.0
307691,AA Batteries (4-pack),1,3.84,12/28/19 18:53,"590 Wilson St, Seattle, WA 98101",30633.0
149414,AA Batteries (4-pack),1,3.84,01/15/19 20:02,"459 9th St, Seattle, WA 98101",68091.0
257433,20in Monitor,1,109.99,09/10/19 22:00,"89 Wilson St, Dallas, TX 75001",36157.0
170119,Wired Headphones,1,11.99,03/09/19 23:00,"199 Lincoln St, Atlanta, GA 30301",67732.0
270242,AA Batteries (4-pack),1,3.84,10/25/19 10:11,"193 Highland St, Dallas, TX 75001",69142.0
253327,AA Batteries (4-pack),1,3.84,09/15/19 19:22,"415 Spruce St, Los Angeles, CA 90001",36308.0
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,User ID
293472,Bose SoundSport Headphones,1,99.99,11/02/19 20:32,"836 Spruce St, Dallas, TX 75001",41113.0
189434,Bose SoundSport Headphones,1,99.99,04/22/19 05:38,"777 Hill St, Atlanta, GA 30301",66747.0
257300,AAA Batteries (4-pack),4,2.99,09/27/19 20:12,"554 Lakeview St, New York City, NY 10001",50520.0
147774,Lightning Charging Cable,1,14.95,01/29/19 21:01,"158 Main St, San Francisco, CA 94016",77024.0
295368,Bose SoundSport Headphones,1,99.99,11/16/19 15:19,"208 5th St, Austin, TX 73301",51673.0
259924,Google Phone,1,600,10/21/19 15:06,"883 Cedar St, Austin, TX 73301",75526.0
149391,Apple Airpods Headphones,1,150,01/15/19 12:34,"55 Johnson St, Portland, OR 97035",41263.0
248357,Lightning Charging Cable,1,14.95,09/27/19 19:15,"7 13th St, Atlanta, GA 30301",6020.0
303710,Bose SoundSport Headphones,1,99.99,12/24/19 17:58,"122 Jefferson St, Los Angeles, CA 90001",71275.0
307058,27in FHD Monitor,1,149.99,12/13/19 12:21,"372 River St, San Francisco, CA 94016",30590.0
262790,Apple Airpods Headphones,1,150,10/13/19 14:17,"506 8th St, Portland, OR 97035",16923.0
311176,AAA Batteries (4-pack),1,2.99,12/05/19 20:14,"837 Washington St, Atlanta, GA 30301",44022.0
161347,AAA Batteries (4-pack),2,2.99,02/10/19 09:38,"765 10th St, Seattle, WA 98101",12327.0
177837,Apple Airpods Headphones,1,150,04/14/19 21:51,"588 9th St, Los Angeles, CA 90001",44083.0
207912,Lightning Charging Cable,1,14.95,05/26/19 12:39,"435 Highland St, Los Angeles, CA 90001",35428.0
227367,27in FHD Monitor,1,149.99,07/10/19 21:03,"583 Jefferson St, Los Angeles, CA 90001",9349.0
146480,Wired Headphones,1,11.99,01/19/19 00:32,"847 Walnut St, Austin, TX 73301",61365.0
296756,AAA Batteries (4-pack),1,2.99,12/14/19 14:09,"976 Lake St, Seattle, WA 98101",15164.0
237538,USB-C Charging Cable,1,11.95,08/11/19 19:13,"936 Forest St, Atlanta, GA 30301",79478.0
191575,AAA Batteries (4-pack),2,2.99,04/29/19 12:48,"903 North St, Seattle, WA 98101",51234.0
271372,34in Ultrawide Monitor,1,379.99,10/26/19 13:38,"809 Main St, Austin, TX 73301",47195.0
281992,Wired Headphones,1,11.99,11/01/19 12:48,"514 10th St, Atlanta, GA 30301",52714.0
261789,Wired Headphones,2,11.99,10/20/19 10:39,"180 Elm St, San Francisco, CA 94016",20597.0
203835,Lightning Charging Cable,1,14.95,05/04/19 10:49,"220 Wilson St, Atlanta, GA 30301",19258.0
217153,20in Monitor,1,109.99,06/19/19 22:06,"321 4th St, San Francisco, CA 94016",2917.0
182069,Apple Airpods Headphones,1,150,04/28/19 12:45,"450 Main St, Los Angeles, CA 90001",42920.0
157288,Wired Headphones,1,11.99,02/05/19 21:25,"996 Meadow St, San Francisco, CA 94016",54877.0
237197,AAA Batteries (4-pack),3,2.99,08/14/19 22:48,"47 6th St, Dallas, TX 75001",67908.0
264674,Lightning Charging Cable,1,14.95,10/22/19 16:57,"431 12th St, Seattle, WA 98101",52713.0
288291,27in FHD Monitor,1,149.99,11/12/19 16:31,"530 Highland St, Boston, MA 02215",72607.0
282354,Apple Airpods Headphones,1,150,11/07/19 11:49,"656 Adams St, Los Angeles, CA 90001",22295.0
284821,Apple Airpods Headphones,1,150,11/06/19 22:07,"551 2nd St, Dallas, TX 75001",40321.0
290909,USB-C Charging Cable,1,11.95,11/03/19 23:47,"179 7th St, San Francisco, CA 94016",67450.0
294036,AAA Batteries (4-pack),1,2.99,11/07/19 20:54,"120 8th St, Boston, MA 02215",44233.0
158283,USB-C Charging Cable,2,11.95,02/08/19 19:41,"850 Hill St, New York City, NY 10001",46641.0
291087,Lightning Charging Cable,1,14.95,11/12/19 00:01,"295 Park St, San Francisco, CA 94016",22680.0
179951,Bose SoundSport Headphones,1,99.99,04/07/19 18:41,"461 Main St, Portland, OR 97035",55257.0
252317,Macbook Pro Laptop,1,1700,09/26/19 17:03,"771 6th St, Atlanta, GA 30301",14742.0
242897,Wired Headphones,1,11.99,08/18/19 18:47,"970 Cedar St, San Francisco, CA 94016",41652.0
193276,USB-C Charging Cable,1,11.95,04/04/19 20:24,"238 Meadow St, Austin, TX 73301",9318.0
229805,Bose SoundSport Headphones,1,99.99,07/11/19 17:35,"833 Meadow St, Seattle, WA 98101",75845.0
299357,Bose SoundSport Headphones,1,99.99,12/29/19 18:04,"516 6th St, Seattle, WA 98101",56547.0
234368,ThinkPad Laptop,1,999.99,07/15/19 13:25,"694 Maple St, San Francisco, CA 94016",15656.0
312490,Wired Headphones,1,11.99,12/31/19 20:14,"520 2nd St, Atlanta, GA 30301",77437.0
216971,AA Batteries (4-pack),1,3.84,06/06/19 22:31,"601 Walnut St, San Francisco, CA 94016",78473.0
235570,Google Phone,1,600,07/06/19 15:00,"999 Jefferson St, Portland, OR 97035",21477.0
193521,AAA Batteries (4-pack),2,2.99,04/15/19 10:29,"232 Cedar St, San Francisco, CA 94016",31230.0
310289,27in 4K Gaming Monitor,1,389.99,12/05/19 23:29,"13 Hickory St, San Francisco, CA 94016",65297.0
311677,Apple Airpods Headphones,1,150,12/25/19 15:25,"713 Cherry St, Boston, MA 02215",60993.0
276124,AA Batteries (4-pack),1,3.84,10/09/19 19:36,"86 Cedar St, San Francisco, CA 94016",36077.0
219842,USB-C Charging Cable,1,11.95,06/08/19 18:40,"770 Maple St, New York City, NY 10001",55432.0
290168,Bose SoundSport Headphones,1,99.99,11/26/19 21:27,"51 Meadow St, New York City, NY 10001",48098.0
172109,Bose SoundSport Headphones,1,99.99,03/14/19 14:16,"199 Lakeview St, San Francisco, CA 94016",79733.0
232177,34in Ultrawide Monitor,1,379.99,07/12/19 07:51,"964 6th St, San Francisco, CA 94016",33171.0
245495,Wired Headphones,1,11.99,08/17/19 07:39,"534 Pine St, Boston, MA 02215",63058.0
271692,Google Phone,1,600,10/21/19 15:23,"426 Wilson St, Portland, OR 97035",32499.0
242529,Macbook Pro Laptop,1,1700,08/22/19 19:25,"72 Dogwood St, San Francisco, CA 94016",20133.0
177473,Macbook Pro Laptop,1,1700,04/02/19 18:24,"844 12th St, New York City, NY 10001",65236.0
192158,Apple Airpods Headphones,1,150,04/08/19 18:39,"264 9th St, San Francisco, CA 94016",39053.0
165735,Wired Headphones,1,11.99,03/17/19 18:29,"234 Jefferson St, Seattle, WA 98101",76972.0
293907,Bose SoundSport Headphones,1,99.99,11/29/19 09:36,"243 Pine St, Atlanta, GA 30301",52979.0
172398,AA Batteries (4-pack),2,3.84,03/31/19 20:16,"56 North St, San Francisco, CA 94016",60762.0
178785,AAA Batteries (4-pack),2,2.99,04/08/19 14:52,"390 12th St, Los Angeles, CA 90001",32393.0
302868,27in FHD Monitor,1,149.99,12/03/19 17:08,"986 Walnut St, Los Angeles, CA 90001",65845.0
248507,Apple Airpods Headphones,1,150,09/09/19 07:11,"572 Meadow St, Austin, TX 73301",60089.0
250065,Lightning Charging Cable,1,14.95,09/29/19 23:56,"93 Meadow St, Los Angeles, CA 90001",68474.0
247193,27in FHD Monitor,1,149.99,08/22/19 20:45,"176 13th St, New York City, NY 10001",6460.0
197167,iPhone,1,700,05/07/19 12:06,"758 Adams St, San Francisco, CA 94016",406.0
257686,iPhone,1,700,09/25/19 02:25,"819 Cherry St, San Francisco, CA 94016",31023.0
157865,Apple Airpods Headphones,1,150,02/27/19 18:00,"975 Cedar St, Boston, MA 02215",69028.0
302052,Lightning Charging Cable,1,14.95,12/25/19 18:51,"972 Cherry St, New York City, NY 10001",79571.0
143660,Wired Headphones,2,11.99,01/28/19 20:07,"454 Spruce St, Atlanta, GA 30301",36511.0
162903,AAA Batteries (4-pack),2,2.99,03/27/19 12:02,"901 Lake St, San Francisco, CA 94016",77055.0
302599,Lightning Charging Cable,2,14.95,12/20/19 21:43,"258 Adams St, Atlanta, GA 30301",33375.0
246222,Lightning Charging Cable,1,14.95,08/09/19 15:05,"67 4th St, San Francisco, CA 94016",72142.0
265615,AAA Batteries (4-pack),2,2.99,10/29/19 16:58,"523 Highland St, San Francisco, CA 94016",73444.0
207916,USB-C Charging Cable,1,11.95,05/04/19 10:56,"22 North St, New York City, NY 10001",65714.0
306505,20in Monitor,1,109.99,12/07/19 12:05,"23 5th St, San Francisco, CA 94016",20965.0
276251,Lightning Charging Cable,1,14.95,10/08/19 08:02,"117 Pine St, Seattle, WA 98101",46579.0
276244,AA Batteries (4-pack),1,3.84,10/08/19 06:14,"492 Madison St, San Francisco, CA 94016",16991.0
191715,iPhone,1,700,04/02/19 11:58,"345 Church St, Atlanta, GA 30301",54017.0
302687,AAA Batteries (4-pack),1,2.99,12/03/19 20:22,"503 7th St, New York City, NY 10001",13089.0
173801,34in Ultrawide Monitor,1,379.99,03/20/19 15:35,"434 9th St, Atlanta, GA 30301",33472.0
296820,USB-C Charging Cable,2,11.95,12/05/19 12:36,"546 Elm St, Portland, OR 97035",61681.0
206185,Bose SoundSport Headphones,1,99.99,05/31/19 12:10,"858 Highland St, San Francisco, CA 94016",33703.0
198443,AA Batteries (4-pack),1,3.84,05/26/19 01:14,"377 4th St, New York City, NY 10001",37610.0
258165,AAA Batteries (4-pack),1,2.99,09/18/19 21:32,"876 Adams St, New York City, NY 10001",2592.0
297992,LG Dryer,1,600.0,12/12/19 00:04,"427 Lake St, Atlanta, GA 30301",5165.0
280810,USB-C Charging Cable,2,11.95,11/13/19 12:49,"775 2nd St, San Francisco, CA 94016",69480.0
149953,USB-C Charging Cable,2,11.95,01/17/19 11:41,"605 2nd St, Boston, MA 02215",28830.0
155567,USB-C Charging Cable,2,11.95,02/12/19 19:32,"180 2nd St, Dallas, TX 75001",35770.0
224399,AA Batteries (4-pack),1,3.84,07/18/19 14:44,"928 Jackson St, Los Angeles, CA 90001",29026.0
251201,Wired Headphones,1,11.99,09/20/19 20:48,"542 North St, Portland, OR 97035",12229.0
197036,Bose SoundSport Headphones,1,99.99,05/31/19 00:35,"849 Sunset St, Portland, OR 97035",39019.0
149992,iPhone,1,700,01/06/19 20:03,"516 Willow St, Atlanta, GA 30301",66903.0
265548,Lightning Charging Cable,1,14.95,10/14/19 19:09,"6 Pine St, Los Angeles, CA 90001",64446.0
158468,Lightning Charging Cable,1,14.95,02/20/19 18:08,"729 7th St, Portland, OR 97035",5788.0
179225,20in Monitor,1,109.99,04/21/19 23:16,"928 West St, San Francisco, CA 94016",38240.0
206503,iPhone,1,700,05/18/19 13:12,"774 Sunset St, Seattle, WA 98101",12013.0
242546,Apple Airpods Headphones,1,150,08/16/19 20:36,"581 Lakeview St, New York City, NY 10001",674.0
256206,Apple Airpods Headphones,1,150,09/18/19 21:14,"76 10th St, San Francisco, CA 94016",40868.0
183797,20in Monitor,1,109.99,04/21/19 17:01,"295 Main St, Los Angeles, CA 90001",44500.0
239425,Lightning Charging Cable,1,14.95,08/08/19 10:13,"291 12th St, Austin, TX 73301",11608.0
230062,AA Batteries (4-pack),2,3.84,07/03/19 14:41,"182 Sunset St, San Francisco, CA 94016",7836.0
227066,AA Batteries (4-pack),1,3.84,07/08/19 22:53,"432 Cherry St, Los Angeles, CA 90001",38141.0
288968,Wired Headphones,1,11.99,11/06/19 23:22,"106 4th St, Los Angeles, CA 90001",12107.0
149814,iPhone,1,700,01/04/19 10:44,"360 Center St, Los Angeles, CA 90001",4264.0
255281,USB-C Charging Cable,1,11.95,09/13/19 19:47,"381 Washington St, Portland, OR 97035",77703.0
198339,AAA Batteries (4-pack),2,2.99,05/23/19 16:10,"500 Lake St, Dallas, TX 75001",19137.0
160284,Lightning Charging Cable,1,14.95,02/28/19 10:49,"875 12th St, Atlanta, GA 30301",73015.0
291360,Wired Headphones,1,11.99,11/25/19 13:26,"322 1st St, Atlanta, GA 30301",70875.0
182639,Bose SoundSport Headphones,1,99.99,04/01/19 09:43,"820 Chestnut St, Atlanta, GA 30301",54914.0
147365,Google Phone,1,600,01/22/19 13:16,"546 Johnson St, San Francisco, CA 94016",7524.0
204159,20in Monitor,1,109.99,05/16/19 14:50,"742 11th St, Dallas, TX 75001",74062.0
316086,AA Batteries (4-pack),4,3.84,12/18/19 20:13,"8 12th St, Seattle, WA 98101",11402.0
223922,AAA Batteries (4-pack),1,2.99,07/26/19 22:42,"674 8th St, New York City, NY 10001",57650.0
238066,27in 4K Gaming Monitor,1,389.99,08/16/19 13:19,"860 Main St, San Francisco, CA 94016",49877.0
213404,Bose SoundSport Headphones,1,99.99,06/16/19 20:23,"676 Lakeview St, San Francisco, CA 94016",41153.0
158182,AA Batteries (4-pack),1,3.84,02/17/19 10:24,"878 Jefferson St, Austin, TX 73301",2403.0
196686,AA Batteries (4-pack),2,3.84,05/21/19 19:17,"33 Hill St, Austin, TX 73301",13215.0
172892,Bose SoundSport Headphones,1,99.99,03/30/19 20:38,"511 13th St, Dallas, TX 75001",22046.0
161797,Bose SoundSport Headphones,1,99.99,02/15/19 12:46,"670 Meadow St, San Francisco, CA 94016",36955.0
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,User ID
225011,Macbook Pro Laptop,1,1700,07/29/19 17:08,"457 Willow St, San Francisco, CA 94016",6286.0
174914,Bose SoundSport Headphones,1,99.99,03/06/19 19:00,"145 Ridge St, Dallas, TX 75001",7184.0
299812,AA Batteries (4-pack),1,3.84,12/26/19 15:22,"2 Dogwood St, Seattle, WA 98101",16436.0
219553,Wired Headphones,1,11.99,06/24/19 14:43,"127 8th St, Austin, TX 73301",55425.0
252606,Wired Headphones,1,11.99,09/08/19 20:55,"64 Center St, New York City, NY 10001",63605.0
158021,AA Batteries (4-pack),1,3.84,02/20/19 11:25,"862 Main St, Boston, MA 02215",1410.0
302862,AA Batteries (4-pack),1,3.84,12/23/19 16:41,"108 Adams St, Los Angeles, CA 90001",79902.0
299355,Google Phone,1,600,12/03/19 17:20,"898 Lakeview St, San Francisco, CA 94016",7735.0
248207,Flatscreen TV,1,300.0,09/05/19 14:15,"636 13th St, Los Angeles, CA 90001",21227.0
317376,ThinkPad Laptop,1,999.99,12/22/19 08:01,"305 6th St, Atlanta, GA 30301",73529.0
216768,AA Batteries (4-pack),1,3.84,06/01/19 13:19,"35 Cherry St, San Francisco, CA 94016",64400.0
299619,ThinkPad Laptop,1,999.99,12/25/19 19:24,"481 Johnson St, Portland, OR 97035",68203.0
236470,34in Ultrawide Monitor,1,379.99,07/14/19 09:07,"867 Dogwood St, Dallas, TX 75001",20124.0
250982,34in Ultrawide Monitor,1,379.99,09/02/19 22:08,"655 Cedar St, Boston, MA 02215",8104.0
176729,USB-C Charging Cable,1,11.95,04/24/19 09:57,"637 9th St, Seattle, WA 98101",33419.0
172046,AA Batteries (4-pack),1,3.84,03/24/19 21:14,"553 13th St, New York City, NY 10001",65819.0
263633,Wired Headphones,1,11.99,10/16/19 07:56,"852 14th St, Boston, MA 02215",49816.0
232646,USB-C Charging Cable,1,11.95,07/01/19 12:13,"532 Highland St, Boston, MA 02215",701.0
156806,USB-C Charging Cable,1,11.95,02/13/19 17:11,"810 Hickory St, Atlanta, GA 30301",66182.0
312295,AA Batteries (4-pack),1,3.84,12/18/19 05:36,"352 Washington St, Seattle, WA 98101",27732.0
266467,AAA Batteries (4-pack),1,2.99,10/21/19 17:50,"313 Elm St, Dallas, TX 75001",23808.0
226925,AA Batteries (4-pack),1,3.84,07/19/19 10:32,"920 Church St, San Francisco, CA 94016",50287.0
219010,USB-C Charging Cable,1,11.95,06/26/19 22:00,"838 Chestnut St, Portland, ME 04101",11454.0
221829,Bose SoundSport Headphones,1,99.99,06/21/19 21:34,"73 11th St, Boston, MA 02215",14971.0
189905,27in FHD Monitor,1,149.99,04/30/19 22:08,"507 Walnut St, New York City, NY 10001",21007.0
205169,Lightning Charging Cable,1,14.95,05/12/19 20:44,"236 Center St, San Francisco, CA 94016",1857.0
286339,Wired Headphones,1,11.99,11/25/19 11:27,"997 Pine St, Austin, TX 73301",32307.0
240012,AA Batteries (4-pack),3,3.84,08/25/19 14:11,"260 Lake St, San Francisco, CA 94016",25141.0
307623,Lightning Charging Cable,2,14.95,12/09/19 21:39,"151 10th St, Seattle, WA 98101",60557.0
